,create_dt,Count
9168,1995-02-07,92
9169,1995-02-08,113
9170,1995-02-09,80
9171,1995-02-10,88
9172,1995-02-11,71
9173,1995-02-12,86
9174,1995-02-13,91
9175,1995-02-14,85
9176,1995-02-15,98
9177,1995-02-16,87
9178,1995-02-17,66
9179,1995-02-18,111
9180,1995-02-19,105
9181,1995-02-20,87
9182,1995-02-21,89
9183,1995-02-22,80
9184,1995-02-23,74
9185,1995-02-24,75
9186,1995-02-25,89
9187,1995-02-26,105
9188,1995-02-27,90
9189,1995-02-28,85
9190,1995-03-01,81
9191,1995-03-02,84
9192,1995-03-03,83
9193,1995-03-04,96
9194,1995-03-05,77
9195,1995-03-06,75
9196,1995-03-07,83
9197,1995-03-08,78
9198,1995-03-09,69
9199,1995-03-10,82
9200,1995-03-11,95
9201,1995-03-12,74
9202,1995-03-13,66
9203,1995-03-14,95
9204,1995-03-15,84
9205,1995-03-16,81
9206,1995-03-17,80
9207,1995-03-18,71
9208,1995-03-19,95
9209,1995-03-20,83
9210,1995-03-21,82
9211,1995-03-22,81
9212,1995-03-23,69
9213,1995-03-24,106
9214,1995-03-25,84
9215,1995-03-26,85
9216,1995-03-27,92
9217,1995-03-28,77
9218,1995-03-29,107
9219,1995-03-30,83
9220,1995-03-31,70
9221,1995-04-01,73
9222,1995-04-02,78
9223,1995-04-03,85
9224,1995-04-04,87
9225,1995-04-05,88
9226,1995-04-06,87
9227,1995-04-07,88
9228,1995-04-08,73
9229,1995-04-09,67
9230,1995-04-10,89
9231,1995-04-11,97
9232,1995-04-12,86
9233,1995-04-13,91
9234,1995-04-14,87
9235,1995-04-15,82
9236,1995-04-16,87
9237,1995-04-17,95
9238,1995-04-18,79
9239,1995-04-19,92
9240,1995-04-20,88
9241,1995-04-21,73
9242,1995-04-22,82
9243,1995-04-23,91
9244,1995-04-24,78
9245,1995-04-25,73
9246,1995-04-26,105
9247,1995-04-27,94
9248,1995-04-28,72
9249,1995-04-29,94
9250,1995-04-30,68
9251,1995-05-01,84
9252,1995-05-02,81
9253,1995-05-03,86
9254,1995-05-04,93
9255,1995-05-05,93
9256,1995-05-06,79
9257,1995-05-07,88
9258,1995-05-08,85
9259,1995-05-09,84
9260,1995-05-10,74
9261,1995-05-11,74
9262,1995-05-12,81
9263,1995-05-13,92
9264,1995-05-14,98
9265,1995-05-15,76
9266,1995-05-16,93
9267,1995-05-17,81
9268,1995-05-18,82
9269,1995-05-19,84
9270,1995-05-20,93
9271,1995-05-21,87
9272,1995-05-22,85
9273,1995-05-23,78
9274,1995-05-24,88
9275,1995-05-25,106
9276,1995-05-26,71
9277,1995-05-27,72
9278,1995-05-28,84
9279,1995-05-29,94
9280,1995-05-30,80
9281,1995-05-31,73
9282,1995-06-01,96
9283,1995-06-02,78
9284,1995-06-03,89
9285,1995-06-04,75
9286,1995-06-05,70
9287,1995-06-06,80
9288,1995-06-07,79
9289,1995-06-08,84
9290,1995-06-09,85
9291,1995-06-10,91
9292,1995-06-11,107
9293,1995-06-12,86
9294,1995-06-13,89
9295,1995-06-14,75
9296,1995-06-15,80
9297,1995-06-16,97
9298,1995-06-17,92
9299,1995-06-18,68
9300,1995-06-19,108
9301,1995-06-20,87
9302,1995-06-21,78
9303,1995-06-22,68
9304,1995-06-23,88
9305,1995-06-24,79
9306,1995-06-25,88
9307,1995-06-26,86
9308,1995-06-27,90
9309,1995-06-28,76
9310,1995-06-29,86
9311,1995-06-30,76
9312,1995-07-01,104
9313,1995-07-02,92
9314,1995-07-03,98
9315,1995-07-04,90
9316,1995-07-05,96
9317,1995-07-06,70
9318,1995-07-07,101
9319,1995-07-08,75
9320,1995-07-09,81
9321,1995-07-10,78
9322,1995-07-11,80
9323,1995-07-12,78
9324,1995-07-13,86
9325,1995-07-14,84
9326,1995-07-15,79
9327,1995-07-16,89
9328,1995-07-17,100
9329,1995-07-18,81
9330,1995-07-19,83
9331,1995-07-20,82
9332,1995-07-21,91
9333,1995-07-22,83
9334,1995-07-23,83
9335,1995-07-24,91
9336,1995-07-25,109
9337,1995-07-26,76
9338,1995-07-27,83
9339,1995-07-28,92
9340,1995-07-29,65
9341,1995-07-30,92
9342,1995-07-31,71
9343,1995-08-01,103
9344,1995-08-02,67
9345,1995-08-03,99
9346,1995-08-04,84
9347,1995-08-05,79
9348,1995-08-06,87
9349,1995-08-07,86
9350,1995-08-08,88
9351,1995-08-09,91
9352,1995-08-10,85
9353,1995-08-11,91
9354,1995-08-12,86
9355,1995-08-13,68
9356,1995-08-14,90
9357,1995-08-15,84
9358,1995-08-16,83
9359,1995-08-17,85
9360,1995-08-18,79
9361,1995-08-19,101
9362,1995-08-20,83
9363,1995-08-21,79
9364,1995-08-22,77
9365,1995-08-23,82
9366,1995-08-24,88
9367,1995-08-25,91
9368,1995-08-26,78
9369,1995-08-27,94
9370,1995-08-28,62
9371,1995-08-29,84
9372,1995-08-30,75
9373,1995-08-31,96
9374,1995-09-01,91
9375,1995-09-02,77
9376,1995-09-03,104
9377,1995-09-04,112
9378,1995-09-05,74
9379,1995-09-06,91
9380,1995-09-07,83
9381,1995-09-08,94
9382,1995-09-09,93
9383,1995-09-10,98
9384,1995-09-11,93
9385,1995-09-12,96
9386,1995-09-13,82
9387,1995-09-14,91
9388,1995-09-15,70
9389,1995-09-16,86
9390,1995-09-17,87
9391,1995-09-18,100
9392,1995-09-19,82
9393,1995-09-20,93
9394,1995-09-21,90
9395,1995-09-22,91
9396,1995-09-23,87
9397,1995-09-24,83
9398,1995-09-25,82
9399,1995-09-26,89
9400,1995-09-27,99
9401,1995-09-28,90
9402,1995-09-29,95
9403,1995-09-30,92
9404,1995-10-01,93
9405,1995-10-02,94
9406,1995-10-03,79
9407,1995-10-04,69
9408,1995-10-05,86
9409,1995-10-06,92
9410,1995-10-07,104
9411,1995-10-08,97
9412,1995-10-09,95
9413,1995-10-10,91
9414,1995-10-11,92
9415,1995-10-12,86
9416,1995-10-13,88
9417,1995-10-14,88
9418,1995-10-15,85
9419,1995-10-16,90
9420,1995-10-17,85
9421,1995-10-18,83
9422,1995-10-19,76
9423,1995-10-20,79
9424,1995-10-21,78
9425,1995-10-22,92
9426,1995-10-23,79
9427,1995-10-24,93
9428,1995-10-25,75
9429,1995-10-26,67
9430,1995-10-27,91
9431,1995-10-28,98
9432,1995-10-29,84
9433,1995-10-30,95
9434,1995-10-31,105
9435,1995-11-01,89
9436,1995-11-02,104
9437,1995-11-03,88
9438,1995-11-04,77
9439,1995-11-05,93
9440,1995-11-06,76
9441,1995-11-07,73
9442,1995-11-08,112
9443,1995-11-09,92
9444,1995-11-10,88
9445,1995-11-11,83
9446,1995-11-12,89
9447,1995-11-13,64
9448,1995-11-14,101
9449,1995-11-15,67
9450,1995-11-16,75
9451,1995-11-17,79
9452,1995-11-18,75
9453,1995-11-19,81
9454,1995-11-20,86
9455,1995-11-21,82
9456,1995-11-22,85
9457,1995-11-23,63
9458,1995-11-24,94
9459,1995-11-25,98
9460,1995-11-26,91
9461,1995-11-27,83
9462,1995-11-28,89
9463,1995-11-29,102
9464,1995-11-30,78
9465,1995-12-01,74
9466,1995-12-02,101
9467,1995-12-03,73
9468,1995-12-04,63
9469,1995-12-05,79
9470,1995-12-06,98
9471,1995-12-07,74
9472,1995-12-08,83
9473,1995-12-09,59
9474,1995-12-10,87
9475,1995-12-11,70
9476,1995-12-12,74
9477,1995-12-13,86
9478,1995-12-14,87
9479,1995-12-15,82
9480,1995-12-16,77
9481,1995-12-17,71
9482,1995-12-18,81
9483,1995-12-19,98
9484,1995-12-20,96
9485,1995-12-21,85
9486,1995-12-22,84
9487,1995-12-23,81
9488,1995-12-24,93
9489,1995-12-25,101
9490,1995-12-26,83
9491,1995-12-27,80
9492,1995-12-28,68
9493,1995-12-29,83
9494,1995-12-30,85
9495,1995-12-31,74
9496,1996-01-01,67
9497,1996-01-02,77
9498,1996-01-03,85
9499,1996-01-04,85
9500,1996-01-05,101
9501,1996-01-06,67
9502,1996-01-07,76
9503,1996-01-08,80
9504,1996-01-09,83
9505,1996-01-10,87
9506,1996-01-11,80
9507,1996-01-12,93
9508,1996-01-13,79
9509,1996-01-14,75
9510,1996-01-15,90
9511,1996-01-16,87
9512,1996-01-17,88
9513,1996-01-18,87
9514,1996-01-19,79
9515,1996-01-20,97
9516,1996-01-21,99
9517,1996-01-22,100
9518,1996-01-23,74
9519,1996-01-24,88
9520,1996-01-25,79
9521,1996-01-26,91
9522,1996-01-27,79
9523,1996-01-28,102
9524,1996-01-29,87
9525,1996-01-30,94
9526,1996-01-31,87
9527,1996-02-01,89
9528,1996-02-02,75
9529,1996-02-03,62
9530,1996-02-04,87
9531,1996-02-05,96
9532,1996-02-06,86
9533,1996-02-07,81
9534,1996-02-08,96
9535,1996-02-09,85
9536,1996-02-10,81
9537,1996-02-11,81
9538,1996-02-12,81
9539,1996-02-13,84
9540,1996-02-14,87
9541,1996-02-15,91
9542,1996-02-16,73
9543,1996-02-17,92
9544,1996-02-18,91
9545,1996-02-19,77
9546,1996-02-20,78
9547,1996-02-21,83
9548,1996-02-22,76
9549,1996-02-23,70
9550,1996-02-24,74
9551,1996-02-25,80
9552,1996-02-26,72
9553,1996-02-27,97
9554,1996-02-28,84
9555,1996-02-29,85
9556,1996-03-01,90
9557,1996-03-02,93
9558,1996-03-03,61
9559,1996-03-04,83
9560,1996-03-05,88
9561,1996-03-06,101
9562,1996-03-07,74
9563,1996-03-08,84
9564,1996-03-09,66
9565,1996-03-10,69
9566,1996-03-11,69
9567,1996-03-12,92
9568,1996-03-13,88
9569,1996-03-14,89
9570,1996-03-15,93
9571,1996-03-16,85
9572,1996-03-17,106
9573,1996-03-18,72
9574,1996-03-19,96
9575,1996-03-20,78
9576,1996-03-21,90
9577,1996-03-22,68
9578,1996-03-23,69
9579,1996-03-24,99
9580,1996-03-25,95
9581,1996-03-26,96
9582,1996-03-27,87
9583,1996-03-28,78
9584,1996-03-29,76
9585,1996-03-30,87
9586,1996-03-31,75
9587,1996-04-01,63
9588,1996-04-02,85
9589,1996-04-03,79
9590,1996-04-04,77
9591,1996-04-05,90
9592,1996-04-06,80
9593,1996-04-07,94
9594,1996-04-08,89
9595,1996-04-09,79
9596,1996-04-10,93
9597,1996-04-11,85
9598,1996-04-12,73
9599,1996-04-13,76
9600,1996-04-14,75
9601,1996-04-15,93
9602,1996-04-16,83
9603,1996-04-17,83
9604,1996-04-18,100
9605,1996-04-19,84
9606,1996-04-20,79
9607,1996-04-21,84
9608,1996-04-22,79
9609,1996-04-23,83
9610,1996-04-24,75
9611,1996-04-25,67
9612,1996-04-26,91
9613,1996-04-27,75
9614,1996-04-28,94
9615,1996-04-29,88
9616,1996-04-30,67
9617,1996-05-01,88
9618,1996-05-02,97
9619,1996-05-03,83
9620,1996-05-04,77
9621,1996-05-05,81
9622,1996-05-06,87
9623,1996-05-07,62
9624,1996-05-08,94
9625,1996-05-09,87
9626,1996-05-10,74
9627,1996-05-11,92
9628,1996-05-12,77
9629,1996-05-13,77
9630,1996-05-14,88
9631,1996-05-15,70
9632,1996-05-16,78
9633,1996-05-17,94
9634,1996-05-18,87
9635,1996-05-19,83
9636,1996-05-20,75
9637,1996-05-21,86
9638,1996-05-22,92
9639,1996-05-23,68
9640,1996-05-24,87
9641,1996-05-25,86
9642,1996-05-26,77
9643,1996-05-27,98
9644,1996-05-28,59
9645,1996-05-29,57
9646,1996-05-30,81
9647,1996-05-31,81
9648,1996-06-01,91
9649,1996-06-02,82
9650,1996-06-03,78
9651,1996-06-04,98
9652,1996-06-05,88
9653,1996-06-06,87
9654,1996-06-07,86
9655,1996-06-08,99
9656,1996-06-09,87
9657,1996-06-10,82
9658,1996-06-11,94
9659,1996-06-12,87
9660,1996-06-13,80
9661,1996-06-14,79
9662,1996-06-15,78
9663,1996-06-16,70
9664,1996-06-17,106
9665,1996-06-18,89
9666,1996-06-19,87
9667,1996-06-20,91
9668,1996-06-21,89
9669,1996-06-22,87
9670,1996-06-23,71
9671,1996-06-24,111
9672,1996-06-25,91
9673,1996-06-26,89
9674,1996-06-27,79
9675,1996-06-28,86
9676,1996-06-29,89
9677,1996-06-30,76
9678,1996-07-01,67
9679,1996-07-02,80
9680,1996-07-03,92
9681,1996-07-04,74
9682,1996-07-05,109
9683,1996-07-06,92
9684,1996-07-07,97
9685,1996-07-08,89
9686,1996-07-09,70
9687,1996-07-10,89
9688,1996-07-11,84
9689,1996-07-12,73
9690,1996-07-13,75
9691,1996-07-14,87
9692,1996-07-15,84
9693,1996-07-16,82
9694,1996-07-17,79
9695,1996-07-18,94
9696,1996-07-19,65
9697,1996-07-20,90
9698,1996-07-21,79
9699,1996-07-22,108
9700,1996-07-23,75
9701,1996-07-24,84
9702,1996-07-25,80
9703,1996-07-26,90
9704,1996-07-27,81
9705,1996-07-28,78
9706,1996-07-29,86
9707,1996-07-30,75
9708,1996-07-31,89
9709,1996-08-01,90
9710,1996-08-02,82
9711,1996-08-03,95
9712,1996-08-04,98
9713,1996-08-05,75
9714,1996-08-06,96
9715,1996-08-07,72
9716,1996-08-08,110
9717,1996-08-09,73
9718,1996-08-10,67
9719,1996-08-11,83
9720,1996-08-12,77
9721,1996-08-13,102
9722,1996-08-14,84
9723,1996-08-15,77
9724,1996-08-16,85
9725,1996-08-17,81
9726,1996-08-18,103
9727,1996-08-19,95
9728,1996-08-20,80
9729,1996-08-21,88
9730,1996-08-22,93
9731,1996-08-23,69
9732,1996-08-24,100
9733,1996-08-25,88
9734,1996-08-26,76
9735,1996-08-27,90
9736,1996-08-28,79
9737,1996-08-29,90
9738,1996-08-30,70
9739,1996-08-31,84
9740,1996-09-01,76
9741,1996-09-02,84
9742,1996-09-03,78
9743,1996-09-04,64
9744,1996-09-05,95
9745,1996-09-06,83
9746,1996-09-07,80
9747,1996-09-08,84
9748,1996-09-09,88
9749,1996-09-10,81
9750,1996-09-11,88
9751,1996-09-12,73
9752,1996-09-13,89
9753,1996-09-14,65
9754,1996-09-15,84
9755,1996-09-16,96
9756,1996-09-17,96
9757,1996-09-18,69
9758,1996-09-19,80
9759,1996-09-20,75
9760,1996-09-21,101
9761,1996-09-22,80
9762,1996-09-23,83
9763,1996-09-24,84
9764,1996-09-25,74
9765,1996-09-26,101
9766,1996-09-27,79
9767,1996-09-28,80
9768,1996-09-29,102
9769,1996-09-30,57
9770,1996-10-01,84
9771,1996-10-02,73
9772,1996-10-03,79
9773,1996-10-04,77
9774,1996-10-05,93
9775,1996-10-06,96
9776,1996-10-07,92
9777,1996-10-08,89
9778,1996-10-09,99
9779,1996-10-10,67
9780,1996-10-11,76
9781,1996-10-12,80
9782,1996-10-13,91
9783,1996-10-14,89
9784,1996-10-15,81
9785,1996-10-16,89
9786,1996-10-17,103
9787,1996-10-18,94
9788,1996-10-19,86
9789,1996-10-20,91
9790,1996-10-21,88
9791,1996-10-22,63
9792,1996-10-23,78
9793,1996-10-24,78
9794,1996-10-25,78
9795,1996-10-26,96
9796,1996-10-27,94
9797,1996-10-28,90
9798,1996-10-29,90
9799,1996-10-30,94
9800,1996-10-31,92
9801,1996-11-01,82
9802,1996-11-02,68
9803,1996-11-03,76
9804,1996-11-04,81
9805,1996-11-05,78
9806,1996-11-06,91
9807,1996-11-07,92
9808,1996-11-08,86
9809,1996-11-09,102
9810,1996-11-10,66
9811,1996-11-11,82
9812,1996-11-12,99
9813,1996-11-13,65
9814,1996-11-14,95
9815,1996-11-15,76
9816,1996-11-16,90
9817,1996-11-17,72
9818,1996-11-18,61
9819,1996-11-19,95
9820,1996-11-20,82
9821,1996-11-21,77
9822,1996-11-22,104
9823,1996-11-23,89
9824,1996-11-24,109
9825,1996-11-25,81
9826,1996-11-26,93
9827,1996-11-27,88
9828,1996-11-28,83
9829,1996-11-29,79
9830,1996-11-30,92
9831,1996-12-01,81
9832,1996-12-02,90
9833,1996-12-03,79
9834,1996-12-04,78
9835,1996-12-05,77
9836,1996-12-06,82
9837,1996-12-07,84
9838,1996-12-08,68
9839,1996-12-09,91
9840,1996-12-10,108
9841,1996-12-11,82
9842,1996-12-12,87
9843,1996-12-13,90
9844,1996-12-14,81
9845,1996-12-15,71
9846,1996-12-16,91
9847,1996-12-17,88
9848,1996-12-18,75
9849,1996-12-19,91
9850,1996-12-20,96
9851,1996-12-21,80
9852,1996-12-22,84
9853,1996-12-23,78
9854,1996-12-24,86
9855,1996-12-25,80
9856,1996-12-26,76
9857,1996-12-27,92
9858,1996-12-28,76
9859,1996-12-29,75
9860,1996-12-30,69
9861,1996-12-31,75
9862,1997-01-01,79
9863,1997-01-02,83
9864,1997-01-03,99
9865,1997-01-04,66
9866,1997-01-05,85
9867,1997-01-06,84
9868,1997-01-07,70
9869,1997-01-08,75
9870,1997-01-09,79
9871,1997-01-10,92
9872,1997-01-11,89
9873,1997-01-12,74
9874,1997-01-13,73
9875,1997-01-14,91
9876,1997-01-15,75
9877,1997-01-16,81
9878,1997-01-17,95
9879,1997-01-18,77
9880,1997-01-19,81
9881,1997-01-20,100
9882,1997-01-21,69
9883,1997-01-22,90
9884,1997-01-23,83
9885,1997-01-24,74
9886,1997-01-25,73
9887,1997-01-26,79
9888,1997-01-27,76
9889,1997-01-28,107
9890,1997-01-29,90
9891,1997-01-30,86
9892,1997-01-31,83
9893,1997-02-01,75
9894,1997-02-02,84
9895,1997-02-03,72
9896,1997-02-04,89
9897,1997-02-05,75
9898,1997-02-06,88
9899,1997-02-07,81
9900,1997-02-08,103
9901,1997-02-09,73
9902,1997-02-10,87
9903,1997-02-11,75
9904,1997-02-12,80
9905,1997-02-13,77
9906,1997-02-14,87
9907,1997-02-15,94
9908,1997-02-16,85
9909,1997-02-17,89
9910,1997-02-18,79
9911,1997-02-19,73
9912,1997-02-20,74
9913,1997-02-21,77
9914,1997-02-22,87
9915,1997-02-23,80
9916,1997-02-24,81
9917,1997-02-25,76
9918,1997-02-26,95
9919,1997-02-27,95
9920,1997-02-28,93
9921,1997-03-01,73
9922,1997-03-02,76
9923,1997-03-03,70
9924,1997-03-04,83
9925,1997-03-05,76
9926,1997-03-06,86
9927,1997-03-07,93
9928,1997-03-08,85
9929,1997-03-09,87
9930,1997-03-10,74
9931,1997-03-11,111
9932,1997-03-12,87
9933,1997-03-13,88
9934,1997-03-14,68
9935,1997-03-15,83
9936,1997-03-16,90
9937,1997-03-17,80
9938,1997-03-18,74
9939,1997-03-19,86
9940,1997-03-20,78
9941,1997-03-21,104
9942,1997-03-22,95
9943,1997-03-23,101
9944,1997-03-24,67
9945,1997-03-25,89
9946,1997-03-26,76
9947,1997-03-27,75
9948,1997-03-28,83
9949,1997-03-29,80
9950,1997-03-30,75
9951,1997-03-31,84
9952,1997-04-01,91
9953,1997-04-02,73
9954,1997-04-03,84
9955,1997-04-04,75
9956,1997-04-05,92
9957,1997-04-06,89
9958,1997-04-07,89
9959,1997-04-08,67
9960,1997-04-09,91
9961,1997-04-10,92
9962,1997-04-11,87
9963,1997-04-12,78
9964,1997-04-13,71
9965,1997-04-14,88
9966,1997-04-15,85
9967,1997-04-16,69
9968,1997-04-17,89
9969,1997-04-18,96
9970,1997-04-19,94
9971,1997-04-20,84
9972,1997-04-21,104
9973,1997-04-22,73
9974,1997-04-23,94
9975,1997-04-24,74
9976,1997-04-25,90
9977,1997-04-26,76
9978,1997-04-27,82
9979,1997-04-28,71
9980,1997-04-29,81
9981,1997-04-30,82
9982,1997-05-01,93
9983,1997-05-02,83
9984,1997-05-03,80
9985,1997-05-04,73
9986,1997-05-05,69
9987,1997-05-06,87
9988,1997-05-07,75
9989,1997-05-08,85
9990,1997-05-09,84
9991,1997-05-10,82
9992,1997-05-11,85
9993,1997-05-12,79
9994,1997-05-13,61
9995,1997-05-14,96
9996,1997-05-15,110
9997,1997-05-16,78
9998,1997-05-17,108
9999,1997-05-18,75
10000,1997-05-19,85
10001,1997-05-20,90
10002,1997-05-21,89
10003,1997-05-22,81
10004,1997-05-23,75
10005,1997-05-24,106
10006,1997-05-25,84
10007,1997-05-26,84
10008,1997-05-27,90
10009,1997-05-28,100
10010,1997-05-29,76
10011,1997-05-30,90
10012,1997-05-31,79
10013,1997-06-01,100
10014,1997-06-02,82
10015,1997-06-03,74
10016,1997-06-04,92
10017,1997-06-05,73
10018,1997-06-06,83
10019,1997-06-07,82
10020,1997-06-08,62
10021,1997-06-09,82
10022,1997-06-10,90
10023,1997-06-11,83
10024,1997-06-12,92
10025,1997-06-13,97
10026,1997-06-14,82
10027,1997-06-15,83
10028,1997-06-16,103
10029,1997-06-17,61
10030,1997-06-18,79
10031,1997-06-19,79
10032,1997-06-20,94
10033,1997-06-21,76
10034,1997-06-22,87
10035,1997-06-23,93
10036,1997-06-24,90
10037,1997-06-25,86
10038,1997-06-26,69
10039,1997-06-27,100
10040,1997-06-28,67
10041,1997-06-29,82
10042,1997-06-30,73
10043,1997-07-01,80
10044,1997-07-02,95
10045,1997-07-03,102
10046,1997-07-04,98
10047,1997-07-05,76
10048,1997-07-06,83
10049,1997-07-07,75
10050,1997-07-08,81
10051,1997-07-09,95
10052,1997-07-10,90
10053,1997-07-11,83
10054,1997-07-12,92
10055,1997-07-13,83
10056,1997-07-14,93
10057,1997-07-15,72
10058,1997-07-16,94
10059,1997-07-17,87
10060,1997-07-18,94
10061,1997-07-19,88
10062,1997-07-20,77
10063,1997-07-21,90
10064,1997-07-22,86
10065,1997-07-23,86
10066,1997-07-24,71
10067,1997-07-25,85
10068,1997-07-26,85
10069,1997-07-27,77
10070,1997-07-28,82
10071,1997-07-29,99
10072,1997-07-30,94
10073,1997-07-31,91
10074,1997-08-01,66
10075,1997-08-02,79
10076,1997-08-03,74
10077,1997-08-04,80
10078,1997-08-05,64
10079,1997-08-06,86
10080,1997-08-07,67
10081,1997-08-08,77
10082,1997-08-09,90
10083,1997-08-10,97
10084,1997-08-11,68
10085,1997-08-12,85
10086,1997-08-13,93
10087,1997-08-14,91
10088,1997-08-15,104
10089,1997-08-16,99
10090,1997-08-17,80
10091,1997-08-18,85
10092,1997-08-19,88
10093,1997-08-20,74
10094,1997-08-21,80
10095,1997-08-22,95
10096,1997-08-23,81
10097,1997-08-24,87
10098,1997-08-25,99
10099,1997-08-26,78
10100,1997-08-27,80
10101,1997-08-28,63
10102,1997-08-29,88
10103,1997-08-30,79
10104,1997-08-31,102
10105,1997-09-01,103
10106,1997-09-02,109
10107,1997-09-03,81
10108,1997-09-04,85
10109,1997-09-05,83
10110,1997-09-06,68
10111,1997-09-07,73
10112,1997-09-08,80
10113,1997-09-09,78
10114,1997-09-10,96
10115,1997-09-11,77
10116,1997-09-12,71
10117,1997-09-13,79
10118,1997-09-14,76
10119,1997-09-15,78
10120,1997-09-16,87
10121,1997-09-17,83
10122,1997-09-18,77
10123,1997-09-19,84
10124,1997-09-20,74
10125,1997-09-21,71
10126,1997-09-22,85
10127,1997-09-23,89
10128,1997-09-24,83
10129,1997-09-25,82
10130,1997-09-26,91
10131,1997-09-27,70
10132,1997-09-28,95
10133,1997-09-29,76
10134,1997-09-30,96
10135,1997-10-01,83
10136,1997-10-02,74
10137,1997-10-03,88
10138,1997-10-04,74
10139,1997-10-05,85
10140,1997-10-06,98
10141,1997-10-07,86
10142,1997-10-08,95
10143,1997-10-09,86
10144,1997-10-10,70
10145,1997-10-11,108
10146,1997-10-12,87
10147,1997-10-13,88
10148,1997-10-14,76
10149,1997-10-15,79
10150,1997-10-16,87
10151,1997-10-17,83
10152,1997-10-18,91
10153,1997-10-19,92
10154,1997-10-20,67
10155,1997-10-21,68
10156,1997-10-22,89
10157,1997-10-23,88
10158,1997-10-24,91
10159,1997-10-25,78
10160,1997-10-26,94
10161,1997-10-27,81
10162,1997-10-28,80
10163,1997-10-29,72
10164,1997-10-30,106
10165,1997-10-31,85
10166,1997-11-01,109
10167,1997-11-02,69
10168,1997-11-03,94
10169,1997-11-04,76
10170,1997-11-05,77
10171,1997-11-06,79
10172,1997-11-07,78
10173,1997-11-08,86
10174,1997-11-09,92
10175,1997-11-10,77
10176,1997-11-11,86
10177,1997-11-12,71
10178,1997-11-13,75
10179,1997-11-14,81
10180,1997-11-15,123
10181,1997-11-16,81
10182,1997-11-17,72
10183,1997-11-18,84
10184,1997-11-19,83
10185,1997-11-20,73
10186,1997-11-21,83
10187,1997-11-22,91
10188,1997-11-23,70
10189,1997-11-24,92
10190,1997-11-25,77
10191,1997-11-26,89
10192,1997-11-27,75
10193,1997-11-28,84
10194,1997-11-29,84
10195,1997-11-30,89
10196,1997-12-01,89
10197,1997-12-02,81
10198,1997-12-03,79
10199,1997-12-04,90
10200,1997-12-05,79
10201,1997-12-06,91
10202,1997-12-07,95
10203,1997-12-08,96
10204,1997-12-09,80
10205,1997-12-10,91
10206,1997-12-11,77
10207,1997-12-12,76
10208,1997-12-13,71
10209,1997-12-14,86
10210,1997-12-15,77
10211,1997-12-16,76
10212,1997-12-17,83
10213,1997-12-18,79
10214,1997-12-19,83
10215,1997-12-20,86
10216,1997-12-21,95
10217,1997-12-22,81
10218,1997-12-23,82
10219,1997-12-24,92
10220,1997-12-25,89
10221,1997-12-26,71
10222,1997-12-27,90
10223,1997-12-28,73
10224,1997-12-29,89
10225,1997-12-30,89
10226,1997-12-31,91
10227,1998-01-01,72
10228,1998-01-02,105
10229,1998-01-03,82
10230,1998-01-04,93
10231,1998-01-05,86
10232,1998-01-06,88
10233,1998-01-07,93
10234,1998-01-08,73
10235,1998-01-09,89
10236,1998-01-10,74
10237,1998-01-11,84
10238,1998-01-12,79
10239,1998-01-13,91
10240,1998-01-14,71
10241,1998-01-15,77
10242,1998-01-16,105
10243,1998-01-17,71
10244,1998-01-18,75
10245,1998-01-19,82
10246,1998-01-20,82
10247,1998-01-21,66
10248,1998-01-22,73
10249,1998-01-23,109
10250,1998-01-24,94
10251,1998-01-25,75
10252,1998-01-26,102
10253,1998-01-27,90
10254,1998-01-28,85
10255,1998-01-29,80
10256,1998-01-30,113
10257,1998-01-31,84
10258,1998-02-01,74
10259,1998-02-02,74
10260,1998-02-03,69
10261,1998-02-04,87
10262,1998-02-05,79
10263,1998-02-06,79
10264,1998-02-07,85
10265,1998-02-08,78
10266,1998-02-09,83
10267,1998-02-10,80
10268,1998-02-11,64
10269,1998-02-12,97
10270,1998-02-13,72
10271,1998-02-14,78
10272,1998-02-15,72
10273,1998-02-16,84
10274,1998-02-17,82
10275,1998-02-18,85
10276,1998-02-19,60
10277,1998-02-20,85
10278,1998-02-21,96
10279,1998-02-22,94
10280,1998-02-23,93
10281,1998-02-24,67
10282,1998-02-25,97
10283,1998-02-26,88
10284,1998-02-27,88
10285,1998-02-28,91
10286,1998-03-01,74
10287,1998-03-02,94
10288,1998-03-03,88
10289,1998-03-04,71
10290,1998-03-05,71
10291,1998-03-06,76
10292,1998-03-07,86
10293,1998-03-08,84
10294,1998-03-09,108
10295,1998-03-10,88
10296,1998-03-11,91
10297,1998-03-12,90
10298,1998-03-13,65
10299,1998-03-14,78
10300,1998-03-15,79
10301,1998-03-16,96
10302,1998-03-17,75
10303,1998-03-18,82
10304,1998-03-19,92
10305,1998-03-20,91
10306,1998-03-21,92
10307,1998-03-22,86
10308,1998-03-23,95
10309,1998-03-24,100
10310,1998-03-25,91
10311,1998-03-26,90
10312,1998-03-27,92
10313,1998-03-28,83
10314,1998-03-29,85
10315,1998-03-30,90
10316,1998-03-31,81
10317,1998-04-01,99
10318,1998-04-02,79
10319,1998-04-03,87
10320,1998-04-04,81
10321,1998-04-05,87
10322,1998-04-06,101
10323,1998-04-07,72
10324,1998-04-08,76
10325,1998-04-09,87
10326,1998-04-10,63
10327,1998-04-11,80
10328,1998-04-12,86
10329,1998-04-13,93
10330,1998-04-14,110
10331,1998-04-15,82
10332,1998-04-16,99
